Time, ID, Lat, Lon, Alt, #WiFi networks, SSID1, MAC1, Frequncy1, Signal1, SSID2, MAC2, Frequncy2, Signal2, SSID3, MAC3, Frequncy3, Signal3, SSID4, MAC4, Frequncy4, Signal4, SSID5, MAC5, Frequncy5, Signal5, SSID6, MAC6, Frequncy6, Signal6, SSID7, MAC7, Frequncy7, Signal7, SSID8, MAC8, Frequncy8, Signal8, SSID9, MAC9, Frequncy9, Signal9, SSID10, MAC10, Frequncy10, Signal10, 
2017-11-02 08:02:35,model=LG-D855,32.17144897,34.91317098,71,10,Tanya_2.4,10:5a:f7:0f:1c:a1,1,-75,orangeyakov1,00:21:04:89:6b:22,11,-63,yaak77,34:08:04:73:47:d5,6,-75,DIR-825-5G-2fb3,48:ee:0c:99:2f:b4,36,-77,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-69,lewkow,8c:59:c3:a3:7f:29,11,-73,..HotBox..,7c:b7:33:2d:75:db,6,-74,HOME,00:0c:c3:a5:9a:b8,11,-82,Mittelman,c8:d3:a3:d9:15:c5,11,-83,,fa:8f:ca:9b:6a:89,2,-84,
2017-11-02 08:02:38,model=LG-D855,32.17142119,34.913143,70,6,HP-Print-78-Officejet 6700,f0:92:1c:98:31:78,9,-77,Mosacho_5,14:ae:db:bd:cb:25,48,-83,Mosacho,14:ae:db:bd:cb:22,5,-75,Grace,d8:fb:5e:18:05:df,13,-78,Pantum-AP-B643CB,ac:a2:13:b6:43:cb,11,-78,kobyfnet1,60:e3:27:a7:79:48,1,-81,
2017-11-02 08:02:40,model=LG-D855,32.17139858,34.91312184,69,8,rabani,14:ae:db:b6:50:45,11,-71,cinman,5c:d9:98:63:6d:92,2,-74,netbox-013,00:12:2a:35:8d:6c,1,-74,dachinger,10:be:f5:3a:43:c0,2,-77,Medvietzky,c4:12:f5:85:31:2e,1,-78,Kanary,18:1e:78:86:ca:9d,6,-83,matan,00:78:9e:fb:6f:a7,13,-85,Bezeq Free 7347D4,34:08:04:73:47:d8,6,-75,
2017-11-02 08:02:44,model=LG-D855,32.1713812,34.91310103,69,6,BezeqFree,6a:12:f5:f7:a5:77,3,-67,HOTBOX-61D4,a0:8e:78:7e:36:cc,1,-73,DIRECT-F5-HP DeskJet 4670 series,f4:30:b9:22:64:f6,6,-68,Hagever,58:6d:8f:97:a8:b2,6,-74,Medvietzky 5.0,c4:12:f5:85:31:2d,60,-84,NAGAR 5G,6c:b0:ce:7e:9b:e4,44,-89,
2017-11-02 08:02:46,model=LG-D855,32.17137364,34.91309657,69,4,yaak77,34:08:04:73:47:d5,6,-68,Bezeq Free 7347D4,34:08:04:73:47:d8,6,-65,ayala-shoval,24:20:c7:3c:96:91,10,-83,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:02:47,model=LG-D855,32.17136656,34.91308623,69,4,HOME,00:0c:c3:a5:9a:b8,11,-69,DIRECT-hhSCX-3400 Series,32:cd:a7:12:80:ea,1,-72,Zaks Wireless,e0:46:9a:65:2a:9c,6,-75,prosber,14:ae:db:ba:d1:f5,1,-81,
2017-11-02 08:02:49,model=LG-D855,32.17132078,34.9130554,71,6,London,7c:b7:33:97:46:c7,6,-67,wifi in car-2645,08:97:58:33:be:72,2,-75,YICarCam,58:70:c6:f2:c0:40,7,-77,natalia,00:90:8f:7d:ba:0c,11,-78,HOTBOX-02CD,b4:ee:b4:a9:02:d3,6,-79,Kanary,18:1e:78:86:ca:7b,6,-84,
2017-11-02 08:02:55,model=LG-D855,32.17102645,34.91300265,71,9,Amaler,c8:be:19:08:81:79,6,-73,Tanya_5,10:5a:f7:0f:1c:a2,52,-69,Tanya_2.4,10:5a:f7:0f:1c:a1,1,-64,ayala-shoval,24:20:c7:3c:96:91,10,-71,Neria2.4,04:a1:51:c3:63:03,1,-69,avilit_5GExt,64:d9:54:de:d7:b6,44,-75,anro,7c:03:4c:bb:2f:01,6,-71,ayala-shoval,00:78:9e:fb:0f:f4,10,-72,Alex,00:8c:54:90:fe:21,1,-75,
2017-11-02 08:02:58,model=LG-D855,32.17080751,34.91299168,73,9,Meiravho,c4:a8:1d:13:85:eb,1,-76,natalia,00:90:8f:7d:ba:0c,11,-70,RomTelecom-WPA-4CC5,82:08:8b:22:4c:c5,2,-74,HILA.S,14:d6:4d:2c:49:a0,2,-74,Milliner Home,18:1e:78:fc:04:97,11,-74,BenAmos,18:1e:78:86:c8:43,6,-74,BE126-def18b,64:d9:54:de:f1:8b,1,-76,avilit,00:8c:54:de:0e:11,1,-77,NET013,00:12:2a:38:82:24,1,-77,
2017-11-02 08:03:00,model=LG-D855,32.1706845,34.91296375,75,3,Meiravho_5,c4:a8:1d:13:85:ec,48,-83,BenAmos,e8:d1:1b:45:a3:bd,11,-75,Milliner Home,d0:84:b0:fe:1d:27,11,-84,
2017-11-02 08:03:02,model=LG-D855,32.17058243,34.91292628,75,9,yael,00:78:9e:fa:81:3c,1,-76,ViruS2,c4:12:f5:f7:a5:76,3,-80,YAEL2,04:a1:51:df:93:f3,1,-79,RomTelecom-WEP-4CC5,82:08:8b:22:4c:c4,2,-72,HP-Print-CD-Officejet Pro 8600,d8:9d:67:eb:51:cd,6,-70,Albin2.4,e8:fc:af:9d:a4:2e,1,-71,yanet,c8:be:19:08:7e:21,6,-79,oryan,e4:6f:13:6f:18:9a,6,-79,HomeNew1,00:78:9e:fa:d2:ac,11,-80,
2017-11-02 08:03:04,model=LG-D855,32.17049832,34.91289733,76,7,NAGAR,6c:b0:ce:7e:9b:e0,10,-76,carmit,48:ee:0c:3d:42:3b,9,-81,galgalon,b0:48:7a:f8:ce:06,9,-79,AEH-W4A1-b0411d270aff,b0:41:1d:27:0a:ff,5,-76,HOTBOX-B042,00:78:9e:ff:81:ef,1,-78,aviv net,9c:d3:6d:99:3a:04,11,-78,OSNAT,04:a1:51:18:00:8a,1,-84,
2017-11-02 08:03:06,model=LG-D855,32.17039768,34.91285625,73,9,Yarimi_net,90:8d:78:52:51:33,4,-75,Bezeq Free,62:b0:ce:ac:26:52,1,-78,orangeyakov1,00:21:04:89:6b:22,11,-77,Nirman_2.4,6c:b0:ce:ac:26:51,1,-77,Pantum-AP-B643CB,ac:a2:13:b6:43:cb,11,-77,Albin5,e8:fc:af:9d:a4:2f,60,-78,HomeNew1,00:78:9e:fa:d2:ac,11,-73,BezeqFree,06:ae:db:52:80:dd,11,-78,Ester,14:ae:db:52:80:dd,11,-78,
2017-11-02 08:03:08,model=LG-D855,32.17027333,34.91281731,76,10,RomTelecom-WPA-4CC5,82:08:8b:22:4c:c5,2,-68,OSNAT,04:a1:51:18:00:8a,1,-71,yonatan_2EX,74:da:38:67:ee:a0,6,-70,ayeletar,00:e0:20:78:dd:c7,5,-71,wrnet-p1,14:ae:db:45:15:c5,11,-77,BezeqFree,06:ae:db:c0:d6:55,11,-79,Ron058,9c:d6:43:23:42:ce,10,-81,Ayeletar,14:ae:db:3c:8f:ba,5,-84,B-Home_2.4,c4:12:f5:fb:38:c6,9,-85,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:03:10,model=LG-D855,32.17014694,34.91276427,77,10,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-74,AEH-W4A1-b0411d2709a6,b0:41:1d:27:09:a6,8,-77,HOTBOX-B042,00:78:9e:ff:81:ef,1,-71,HOTBOX-22A0,7c:b7:33:2d:22:a6,1,-74,Ayeletar_5,14:ae:db:3c:8f:bd,48,-79,NOAM ROOM,00:25:86:df:20:d2,6,-75,Nataly,a0:4f:d4:3e:87:91,1,-77,324691278,14:ae:db:c0:d6:55,11,-79,DIRECT-ODDESKTOP-A2VP93NmsRQ,e6:b3:18:e3:1a:4d,11,-79,,fa:8f:ca:90:46:13,6,-76,
2017-11-02 08:03:12,model=LG-D855,32.17000555,34.91271076,78,9,yoel,90:8d:78:51:74:2c,8,-79,Ayeletar,14:ae:db:3c:8f:ba,5,-72,NOAM ROOM,00:25:86:df:20:d2,6,-66,324691278,14:ae:db:c0:d6:55,11,-68,asaf,c4:12:f5:7f:84:69,9,-77,BezeqFree,14:af:db:3c:8f:ba,5,-70,BezeqFree,06:ae:db:51:13:bd,6,-73,Rotzak,3c:1e:04:09:15:b4,1,-76,yuval,14:ae:db:51:13:bd,6,-79,
2017-11-02 08:03:14,model=LG-D855,32.16986907,34.91266981,78,9,BezeqFree,06:ae:db:c0:d6:55,11,-71,013,84:26:15:ee:ed:73,1,-72,GIDRON,d8:fb:5e:17:75:a2,6,-72,BEZEQINT-A499,14:ae:db:cc:a4:9d,1,-75,SEW132_24377481,08:97:58:32:8e:f2,2,-76,iPhone,f2:2b:20:78:dc:0c,1,-76,avram,00:78:9e:fa:42:10,1,-77,lirazosh,a0:ab:1b:58:52:d0,7,-79,HOTFiber11,a4:08:f5:21:a6:e3,11,-80,
2017-11-02 08:03:16,model=LG-D855,32.16974633,34.91262584,77,8,BenAmos,18:1e:78:86:c8:43,6,-79,SEW132_24377481,08:97:58:32:8e:f2,2,-67,lirazosh,a0:ab:1b:58:52:d0,7,-69,HUAWEI-1ACD,14:9d:09:80:1a:cd,6,-66,NoOne,84:16:f9:b4:80:88,6,-72,BEZEQINT-1E91,14:ae:db:4e:1e:95,6,-75,HOTBOX-774F,7c:26:64:ee:cf:57,13,-76,goldberg,a0:ab:1b:58:3f:ca,3,-78,
2017-11-02 08:03:18,model=LG-D855,32.16966288,34.91259712,79,5,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-65,AVI1,d0:d4:12:5d:05:aa,6,-76,Katz-Family1,14:ae:db:44:73:4d,11,-82,ludmila,14:ae:db:59:2c:3d,11,-83,HOTBOX-774F,fc:b4:e6:d2:77:55,13,-85,
2017-11-02 08:03:20,model=LG-D855,32.16964044,34.91259916,79,2,Alex,a0:4f:d4:3e:a0:51,6,-79,daphna,a0:ab:1b:5e:8f:56,8,-86,
2017-11-02 08:03:22,model=LG-D855,32.16963675,34.91259136,79,1,YICarCam,58:70:c6:f2:c0:40,7,-76,
2017-11-02 08:03:24,model=LG-D855,32.16962966,34.91259719,79,1,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-60,
2017-11-02 08:03:26,model=LG-D855,32.16962823,34.91260073,79,1,Alex,a0:4f:d4:3e:a0:51,6,-74,
2017-11-02 08:03:37,model=LG-D855,32.16963338,34.91260557,78,2,YICarCam,58:70:c6:f2:c0:40,7,-66,AndroidAP123456789,48:13:7e:9f:9b:ac,11,-81,
2017-11-02 08:03:47,model=LG-D855,32.16948312,34.91257685,80,2,Dora,e8:74:e6:ff:15:d1,1,-79,home,18:d6:c7:e5:2a:30,11,-79,
2017-11-02 08:03:51,model=LG-D855,32.16919344,34.91248236,80,1,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:03:53,model=LG-D855,32.16903141,34.91242709,80,1,Ethan,74:88:8b:ff:bf:78,1,-84,
2017-11-02 08:03:55,model=LG-D855,32.16887571,34.91237625,79,1,324691278,14:ae:db:c0:d6:55,11,-79,
2017-11-02 08:03:57,model=LG-D855,32.16873929,34.91233012,80,2,BezeqFree,06:ae:db:c0:d6:55,11,-80,goldberg,a0:ab:1b:58:3f:ca,3,-83,
2017-11-02 08:03:59,model=LG-D855,32.16864284,34.91229398,79,3,Katz-Family1,14:ae:db:44:73:4d,11,-84,ludmila,14:ae:db:59:2c:3d,11,-80,WIFI IN CAR,00:90:4c:01:45:53,11,-83,
2017-11-02 08:04:01,model=LG-D855,32.16857649,34.9122736,80,2,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-64,YICarCam,58:70:c6:f2:c0:40,7,-61,
2017-11-02 08:04:03,model=LG-D855,32.16851707,34.91225067,79,2,YICarCam,58:70:c6:f2:c0:40,7,-56,HUAWEI-003D,14:9d:09:80:00:3d,4,-82,
2017-11-02 08:04:07,model=LG-D855,32.16832947,34.91219163,79,3,YICarCam,58:70:c6:f2:c0:40,7,-50,WIFI IN CAR,00:90:4c:01:45:53,11,-77,a12345626,5c:d9:98:c5:d3:a9,6,-81,
2017-11-02 08:04:11,model=LG-D855,32.1681462,34.9122911,80,3,Laxer_WIFI,d8:5d:4c:ca:07:ce,1,-80,RNet-Hotspot,c4:6e:1f:a2:21:2e,1,-80,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:04:13,model=LG-D855,32.16811103,34.91248024,78,3,a12345626,5c:d9:98:c5:d3:a9,6,-75,Roza,14:ae:db:54:5e:0d,3,-76,Hulya,14:ae:db:b7:9a:fd,4,-78,
2017-11-02 08:04:15,model=LG-D855,32.1680793,34.91273392,76,2,Lirany,ae:c1:ee:8f:6d:b9,7,-73,AndroidAP123456789,48:13:7e:9f:9b:ac,11,-82,
2017-11-02 08:04:17,model=LG-D855,32.16802574,34.91303423,75,3,GilPazLOBBY,74:da:38:47:7c:62,6,-73,poli,54:e6:fc:cc:62:ea,9,-82,sarab10,a0:f3:c1:c5:db:5e,8,-84,
2017-11-02 08:04:19,model=LG-D855,32.16795579,34.91336999,76,6,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-69,YICarCam,58:70:c6:f2:c0:40,7,-67,Laxer_WIFI,d8:5d:4c:ca:07:ce,1,-80,RNet-Hotspot,c4:6e:1f:a2:21:2e,1,-80,ludmila,14:ae:db:59:2c:3d,11,-84,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:04:22,model=LG-D855,32.16786489,34.91387211,75,6,a12345626,5c:d9:98:c5:d3:a9,6,-82,Roza,14:ae:db:54:5e:0d,3,-80,Hulya,14:ae:db:b7:9a:fd,4,-75,Lirany,ae:c1:ee:8f:6d:b9,7,-73,AndroidAP123456789,48:13:7e:9f:9b:ac,11,-82,G4_1508,00:34:da:50:11:26,11,-80,
2017-11-02 08:04:23,model=LG-D855,32.16783444,34.91402076,74,2,Miriam,48:ee:0c:39:fb:9c,1,-86,Bezeq Free 001135,5a:ee:0c:39:fb:9d,1,-85,
2017-11-02 08:04:25,model=LG-D855,32.16778603,34.91431806,73,3,GilPazLOBBY,74:da:38:47:7c:62,6,-73,poli,54:e6:fc:cc:62:ea,9,-82,sarab10,a0:f3:c1:c5:db:5e,8,-87,
2017-11-02 08:04:27,model=LG-D855,32.1677227,34.91463565,70,3,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-79,YICarCam,58:70:c6:f2:c0:40,7,-68,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:04:29,model=LG-D855,32.16765217,34.91497843,70,3,a12345626,5c:d9:98:c5:d3:a9,6,-82,Lirany,ae:c1:ee:8f:6d:b9,7,-77,G4_1508,00:34:da:50:11:26,11,-83,
2017-11-02 08:04:31,model=LG-D855,32.16758368,34.91533951,69,5,poli,54:e6:fc:cc:62:ea,9,-82,sarab10,a0:f3:c1:c5:db:5e,8,-87,Miriam,48:ee:0c:39:fb:9c,1,-86,Bezeq Free 001135,5a:ee:0c:39:fb:9d,1,-85,,b4:c7:99:4b:95:42,6,-85,
2017-11-02 08:04:33,model=LG-D855,32.1675104,34.91570888,67,5,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-76,YICarCam,58:70:c6:f2:c0:40,7,-78,,b4:c7:99:4b:95:43,6,-83,ISRAEL-RAILWAYS,b4:c7:99:4b:95:40,6,-84,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:04:36,model=LG-D855,32.16737549,34.9163027,66,10,Lirany,ae:c1:ee:8f:6d:b9,7,-77,G4_1508,00:34:da:50:11:26,11,-83,ISRAEL-RAILWAYS,b4:c7:99:4b:95:40,6,-74,,b4:c7:99:4b:95:41,6,-71,,b4:c7:99:56:78:d1,1,-71,,b4:c7:99:56:78:d2,1,-73,,b4:c7:99:56:61:33,1,-79,,b4:c7:99:56:65:91,6,-81,ISRAEL-RAILWAYS,b4:c7:99:56:78:d0,1,-68,S-ISRAEL-RAILWAYS,b4:c7:99:82:b6:d0,1,-83,
2017-11-02 08:04:37,model=LG-D855,32.16733145,34.91651747,66,4,,b4:c7:99:4b:95:42,6,-85,,b4:c7:99:56:61:32,1,-76,,b4:c7:99:56:61:31,1,-77,ISRAEL-RAILWAYS,b4:c7:99:56:61:30,1,-77,
2017-11-02 08:04:39,model=LG-D855,32.16724232,34.91694612,65,7,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-74,YICarCam,58:70:c6:f2:c0:40,7,-73,,b4:c7:99:4b:95:42,6,-72,,b4:c7:99:4b:95:43,6,-83,,b4:c7:99:56:8d:03,1,-84,ISRAEL-RAILWAYS,b4:c7:99:56:8d:00,1,-87,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:04:41,model=LG-D855,32.16713419,34.91740849,65,9,ISRAEL-RAILWAYS,b4:c7:99:4b:95:40,6,-74,,b4:c7:99:4b:95:41,6,-71,,b4:c7:99:56:78:d1,1,-71,,b4:c7:99:56:78:d2,1,-73,,b4:c7:99:56:61:33,1,-79,,b4:c7:99:56:65:91,6,-81,,b4:c7:99:56:65:93,6,-84,ISRAEL-RAILWAYS,b4:c7:99:56:78:d0,1,-68,S-ISRAEL-RAILWAYS,b4:c7:99:82:b6:d0,1,-81,
2017-11-02 08:04:43,model=LG-D855,32.16702668,34.91787669,64,3,,b4:c7:99:56:61:32,1,-76,,b4:c7:99:56:61:31,1,-77,ISRAEL-RAILWAYS,b4:c7:99:56:61:30,1,-77,
2017-11-02 08:04:46,model=LG-D855,32.16684817,34.91860896,63,9,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-77,YICarCam,58:70:c6:f2:c0:40,7,-71,,b4:c7:99:4b:95:42,6,-72,ISRAEL-RAILWAYS,b4:c7:99:4b:95:40,6,-74,,b4:c7:99:4b:95:41,6,-71,,b4:c7:99:56:78:d1,1,-71,,b4:c7:99:56:78:d2,1,-73,,b4:c7:99:56:61:33,1,-79,ISRAEL-RAILWAYS,b4:c7:99:56:78:d0,1,-68,
2017-11-02 08:04:50,model=LG-D855,32.16660722,34.91961205,61,7,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-72,YICarCam,58:70:c6:f2:c0:40,7,-71,S-ISRAEL-RAILWAYS,b4:c7:99:82:b6:d0,1,-81,,b4:c7:99:56:8d:03,1,-84,ISRAEL-RAILWAYS,b4:c7:99:56:8d:00,1,-87,,52:41:44:57:49:4e,8,-84,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:04:51,model=LG-D855,32.16653857,34.91987823,61,1,acseess for camera,78:d3:8d:e4:ff:04,1,-84,
2017-11-02 08:04:55,model=LG-D855,32.16627675,34.92098438,60,5,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-75,YICarCam,58:70:c6:f2:c0:40,7,-71,,52:41:44:57:49:4e,8,-84,acseess for camera,78:d3:8d:e4:ff:04,1,-84,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:05:00,model=LG-D855,32.16587554,34.92239379,58,6,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-70,YICarCam,58:70:c6:f2:c0:40,7,-77,,52:41:44:57:49:4e,8,-86,acseess for camera,78:d3:8d:e4:ff:04,1,-84,camera,78:d3:8d:e4:ff:50,6,-84,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:05:04,model=LG-D855,32.16546953,34.92352877,58,6,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-70,YICarCam,58:70:c6:f2:c0:40,7,-74,,52:41:44:57:49:4e,8,-86,camera,78:d3:8d:e4:ff:50,6,-83,repeater from office,78:d3:8d:e4:ff:1c,1,-80,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:05:08,model=LG-D855,32.16501106,34.92469983,60,6,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-70,YICarCam,58:70:c6:f2:c0:40,7,-73,,52:41:44:57:49:4e,8,-86,camera,78:d3:8d:e4:ff:50,6,-83,repeater from office,78:d3:8d:e4:ff:1c,1,-80,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:05:12,model=LG-D855,32.16450187,34.925834,59,5,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-68,YICarCam,58:70:c6:f2:c0:40,7,-72,camera,78:d3:8d:e4:ff:50,6,-83,repeater from office,78:d3:8d:e4:ff:1c,1,-80,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:05:14,model=LG-D855,32.16421421,34.92639444,58,2,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-61,NIPPON_4182,08:97:58:33:f2:96,2,-81,
2017-11-02 08:05:16,model=LG-D855,32.16389639,34.92693179,58,3,YICarCam,58:70:c6:f2:c0:40,7,-74,Voyager,a0:ec:f9:71:ae:47,13,-91,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:05:18,model=LG-D855,32.16355886,34.92744575,58,2,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-78,NIPPON_4182,08:97:58:33:f2:96,2,-81,
2017-11-02 08:05:22,model=LG-D855,32.16284756,34.92841423,59,5,YICarCam,58:70:c6:f2:c0:40,7,-76,Voyager,a0:ec:f9:71:ae:47,13,-91,SNDK-Guest,a0:ec:f9:71:ae:4e,36,-90,Openspace,a0:ec:f9:71:ae:45,36,-90,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:05:24,model=LG-D855,32.16248862,34.92888503,59,5,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-81,NIPPON_4182,08:97:58:33:f2:96,2,-81,,a0:ec:f9:71:ae:49,36,-90,Voyager,a0:ec:f9:71:9f:58,36,-90,Openspace,a0:ec:f9:71:9e:ea,5,-87,
2017-11-02 08:05:26,model=LG-D855,32.16212916,34.92933047,60,9,Openspace,a0:ec:f9:71:ae:45,36,-85,Mobile-WiFi,a0:ec:f9:71:ae:46,36,-85,SNDK-Guest,a0:ec:f9:71:9f:51,13,-85,Mobile-WiFi,a0:ec:f9:71:9e:e9,5,-85,SNDK-Guest,a0:ec:f9:79:66:ee,58,-90,,a0:ec:f9:71:9f:52,13,-86,,a0:ec:f9:71:9f:56,13,-86,Mobile-WiFi,a0:ec:f9:71:9f:59,13,-88,Openspace,a0:ec:f9:71:9f:5a,13,-85,
2017-11-02 08:05:28,model=LG-D855,32.16178508,34.92973575,61,10,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-74,YICarCam,58:70:c6:f2:c0:40,7,-76,SNDK-Guest,a0:ec:f9:71:ae:4e,36,-90,SNDK-Guest,a0:ec:f9:7a:b1:e1,9,-83,Voyager,a0:ec:f9:7a:b1:e7,9,-83,,a0:ec:f9:7a:b1:e6,9,-84,Mobile-WiFi,a0:ec:f9:7a:b1:e9,9,-85,Voyager,a0:ec:f9:71:9e:e7,5,-86,Openspace,a0:ec:f9:7a:b1:ea,9,-83,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:05:30,model=LG-D855,32.1614211,34.93014094,62,4,,a0:ec:f9:71:ae:49,36,-90,Voyager,a0:ec:f9:71:9f:58,36,-90,Openspace,a0:ec:f9:71:9e:ea,5,-85,pepe1970,10:be:f5:81:1d:68,13,-84,
2017-11-02 08:05:32,model=LG-D855,32.1610725,34.93053522,63,10,Openspace,a0:ec:f9:71:ae:45,36,-85,Mobile-WiFi,a0:ec:f9:71:ae:46,36,-85,SNDK-Guest,a0:ec:f9:71:9f:51,13,-85,Mobile-WiFi,a0:ec:f9:71:9e:e9,5,-85,SNDK-Guest,a0:ec:f9:79:66:ee,58,-90,,a0:ec:f9:71:9f:52,13,-86,,a0:ec:f9:71:9f:56,13,-86,Mobile-WiFi,a0:ec:f9:71:9f:59,13,-88,Openspace,a0:ec:f9:71:9f:5a,13,-85,STARS,04:bd:88:e3:5b:f0,36,-91,
2017-11-02 08:05:34,model=LG-D855,32.16071728,34.93093355,64,9,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-75,YICarCam,58:70:c6:f2:c0:40,7,-73,SNDK-Guest,a0:ec:f9:7a:b1:e1,9,-83,Voyager,a0:ec:f9:7a:b1:e7,9,-83,,a0:ec:f9:7a:b1:e6,9,-84,Mobile-WiFi,a0:ec:f9:7a:b1:e9,9,-85,Voyager,a0:ec:f9:71:9e:e7,5,-86,Openspace,a0:ec:f9:7a:b1:ea,9,-83,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:05:36,model=LG-D855,32.16038214,34.93130362,64,2,Openspace,a0:ec:f9:71:9e:ea,5,-85,pepe1970,10:be:f5:81:1d:68,13,-82,
2017-11-02 08:05:38,model=LG-D855,32.16003246,34.93169512,65,1,STARS,04:bd:88:e3:5b:f0,36,-91,
2017-11-02 08:05:42,model=LG-D855,32.15936282,34.93245064,65,5,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-72,YICarCam,58:70:c6:f2:c0:40,7,-72,pepe1970,10:be:f5:81:1d:68,13,-82,ALUGUEST,00:24:17:9a:d9:25,6,-81,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:05:46,model=LG-D855,32.15869558,34.93320348,65,2,YICarCam,58:70:c6:f2:c0:40,7,-64,STARS,04:bd:88:e3:5b:f0,36,-91,
2017-11-02 08:05:49,model=LG-D855,32.15818822,34.93379808,65,4,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-72,pepe1970,10:be:f5:81:1d:68,13,-82,ALUGUEST,00:24:17:9a:d9:25,6,-81,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:05:51,model=LG-D855,32.15786724,34.93418251,63,1,camera,78:d3:8d:e4:ff:50,6,-77,
2017-11-02 08:05:53,model=LG-D855,32.15753559,34.93456684,64,2,YICarCam,58:70:c6:f2:c0:40,7,-62,hi-tech hotspot 9,c4:6e:1f:a2:25:60,3,-80,
2017-11-02 08:05:55,model=LG-D855,32.15720321,34.93494226,65,7,Vladimir's Galaxy S8,32:07:4d:68:22:2d,6,-72,ALUGUEST,00:24:17:9a:d9:25,6,-81,HUAWEI_Grace_3604,04:02:1f:d2:dd:ee,6,-75,Hagor-2,00:18:25:16:f5:60,1,-81,repeater from office,78:d3:8d:e4:ff:1c,1,-83,Coolnet-Hotspot,00:18:25:01:36:d0,10,-79,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:05:57,model=LG-D855,32.15687425,34.93532,67,2,camera,78:d3:8d:e4:ff:50,6,-77,asaf,9c:d3:6d:be:89:40,11,-82,
2017-11-02 08:05:59,model=LG-D855,32.15655307,34.93569275,65,3,YICarCam,58:70:c6:f2:c0:40,7,-66,hi-tech hotspot 9,c4:6e:1f:a2:25:60,3,-80,Hagor-2,00:18:25:16:c4:10,1,-80,
2017-11-02 08:06:01,model=LG-D855,32.15622322,34.93607145,65,7,HUAWEI_Grace_3604,04:02:1f:d2:dd:ee,6,-65,Hagor-2,00:18:25:16:f5:60,1,-81,repeater from office,78:d3:8d:e4:ff:1c,1,-83,Coolnet-Hotspot,00:18:25:01:36:d0,10,-79,Neve_Yerek-1,00:18:25:16:ab:f0,1,-72,Neve_Yerek-3,00:18:25:16:af:b0,1,-79,GOLAN T,42502_862_3899679,0,-113,
2017-11-02 08:06:03,model=LG-D855,32.1558966,34.93644837,62,2,camera,78:d3:8d:e4:ff:50,6,-77,asaf,9c:d3:6d:be:89:40,11,-82,
2017-11-02 08:06:05,model=LG-D855,32.15556504,34.93682016,63,2,YICarCam,58:70:c6:f2:c0:40,7,-73,Hagor-2,00:18:25:16:c4:10,1,-80,
2017-11-02 08:06:07,model=LG-D855,32.15523178,34.93719724,66,6,HUAWEI_Grace_3604,04:02:1f:d2:dd:ee,6,-77,Hagor-2,00:18:25:16:f5:60,1,-79,Neve_Yerek-1,00:18:25:16:ab:f0,1,-72,Neve_Yerek-3,00:18:25:16:af:b0,1,-77,acseess for camera,78:d3:8d:e4:ff:04,1,-77,GOLAN T,42502_862_3899679,0,-113,
